word,properties,codes,frequencies
vengeance,"['Retaliation for a wrong suffered', 'Driven by anger and desire for justice', 'Punishing someone who harmed you', 'Often fuels feuds and cycles of violence', '""I will make them pay"" motivation']","['situation', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
violate,"['Break a rule or law', 'Transgress against something sacred or protected', 'Disregard established boundaries', 'Involves wrongdoing or offense', 'Fail to respect or comply with an agreement']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
virtue,"['Moral excellence or goodness', 'Opposite of vice', 'Honesty, courage, kindness are examples', 'Praised in philosophy and religion', 'Inner character quality admired by society']","['taxonomic', 'introspective', 'taxonomic', 'situation', 'situation']","[0.4, 0.0, 0.4, 0.2]"
vulgar,"['Crude language or behavior', 'Lacking taste or refinement', 'Offensive to polite society', 'Coarse jokes or gestures', 'Associated with low class or indecency']","['taxonomic', 'entity', 'situation', 'taxonomic', 'entity']","[0.4, 0.4, 0.2, 0.0]"
wacky,"['Funny in an absurd or bizarre way', 'Unconventional behavior or appearance', 'Silly and unpredictable', 'Describes comedies or cartoon characters', 'Lighthearted oddness that makes people laugh']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'taxonomic']","[0.8, 0.0, 0.2, 0.0]"
want,"[""Desire for something you don't currently have"", 'Feeling of longing or craving', 'Gap between your current state and what you wish for', 'Drives motivation and action', 'Can range from mild preference to desperate need']","['taxonomic', 'introspective', 'introspective', 'situation', 'entity']","[0.2, 0.2, 0.2, 0.4]"
weary,"['Exhausted from prolonged effort', 'Desire to rest or sleep', 'Heavy eyelids drooping', 'Energy completely drained', 'Felt after a long difficult journey']","['entity', 'introspective', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
weird,"['Strange or unusual in an unsettling way', 'Something that defies normal expectations', 'Describes situations that feel off or uncanny', 'Stronger than odd but less extreme than bizarre', 'Often said when encountering something unexplainable']","['taxonomic', 'entity', 'entity', 'introspective', 'situation']","[0.2, 0.4, 0.2, 0.2]"
whimsical,"['Playfully unpredictable', 'Lighthearted and fanciful', 'Describes fairy-tale illustrations', 'Charmingly odd or quirky', 'Driven by imagination rather than logic']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
whiny,"['Complaining in a high-pitched, nasal tone', 'Childlike and annoying vocal quality', 'Persistent over minor inconveniences', 'Drawn-out, pleading sound', 'Expressing dissatisfaction in an irritating manner']","['situation', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
wise,"['Having deep knowledge from long experience', 'Making sound judgments in difficult situations', 'Associated with elders and age', 'Owl is a symbol of this quality', 'Careful thoughtfulness before acting']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
woe,"['Deep sorrow or grief', 'Felt during tragedy or misfortune', 'Heavy feeling in the chest', 'Often expressed with lamenting cries', 'Ancient exclamation of suffering']","['taxonomic', 'situation', 'entity', 'situation', 'situation']","[0.2, 0.2, 0.6, 0.0]"
worried,"['Anxious feeling about something that might go wrong', 'Furrowed brow and tense expression', 'Repetitive negative thoughts about the future', 'Knot in your stomach', 'Unable to relax or sleep']","['introspective', 'entity', 'introspective', 'entity', 'entity']","[0.0, 0.6, 0.0, 0.4]"
elated,"['Feeling extremely happy', 'Jumping up and down', 'After receiving wonderful news', 'Heart feels like it could burst', 'Walking on air sensation']","['taxonomic', 'entity', 'situation', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
